"N","min(T)","q1(T)","med(T)","q3(T)","max(T)","avg(T)","std(T)","min(U (0))","q1(U (0))","med(U (0))","q3(U (0))","max(U (0))","avg(U (0))","std(U (0))","min(U (1))","q1(U (1))","med(U (1))","q3(U (1))","max(U (1))","avg(U (1))","std(U (1))","min(U (2))","q1(U (2))","med(U (2))","q3(U (2))","max(U (2))","avg(U (2))","std(U (2))","min(U (Magnitude))","q1(U (Magnitude))","med(U (Magnitude))","q3(U (Magnitude))","max(U (Magnitude))","avg(U (Magnitude))","std(U (Magnitude))","min(vtkOriginalCellIds)","q1(vtkOriginalCellIds)","med(vtkOriginalCellIds)","q3(vtkOriginalCellIds)","max(vtkOriginalCellIds)","avg(vtkOriginalCellIds)","std(vtkOriginalCellIds)","vtkValidPointMask","Time"
1,0,0,0,0,0,0,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,0
1,3.0518e-15,3.0518e-15,3.0518e-15,3.0518e-15,3.0518e-15,3.0518e-15,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,60
1,-1.5157e-13,-1.5157e-13,-1.5157e-13,-1.5157e-13,-1.5157e-13,-1.5157e-13,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,120
1,1.4681e-11,1.4681e-11,1.4681e-11,1.4681e-11,1.4681e-11,1.4681e-11,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,180
1,2.8376e-08,2.8376e-08,2.8376e-08,2.8376e-08,2.8376e-08,2.8376e-08,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,240
1,6.7302e-06,6.7302e-06,6.7302e-06,6.7302e-06,6.7302e-06,6.7302e-06,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,300
1,0.00035132,0.00035132,0.00035132,0.00035132,0.00035132,0.00035132,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,360
1,0.0057956,0.0057956,0.0057956,0.0057956,0.0057956,0.0057956,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,420
1,0.039372,0.039372,0.039372,0.039372,0.039372,0.039372,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,480
1,0.13567,0.13567,0.13567,0.13567,0.13567,0.13567,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,540
1,0.28267,0.28267,0.28267,0.28267,0.28267,0.28267,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,600
1,0.41572,0.41572,0.41572,0.41572,0.41572,0.41572,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,660
1,0.49381,0.49381,0.49381,0.49381,0.49381,0.49381,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,720
1,0.52581,0.52581,0.52581,0.52581,0.52581,0.52581,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,780
1,0.53557,0.53557,0.53557,0.53557,0.53557,0.53557,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,840
1,0.53791,0.53791,0.53791,0.53791,0.53791,0.53791,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,900
1,0.53837,0.53837,0.53837,0.53837,0.53837,0.53837,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,960
1,0.53845,0.53845,0.53845,0.53845,0.53845,0.53845,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,1020
1,0.53847,0.53847,0.53847,0.53847,0.53847,0.53847,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,1080
1,0.53847,0.53847,0.53847,0.53847,0.53847,0.53847,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,1140
1,0.53848,0.53848,0.53848,0.53848,0.53848,0.53848,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,1200
1,0.53848,0.53848,0.53848,0.53848,0.53848,0.53848,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,1260
1,0.53848,0.53848,0.53848,0.53848,0.53848,0.53848,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,1320
1,0.53849,0.53849,0.53849,0.53849,0.53849,0.53849,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,1380
1,0.53849,0.53849,0.53849,0.53849,0.53849,0.53849,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,1440
1,0.53849,0.53849,0.53849,0.53849,0.53849,0.53849,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,1500
1,0.53815,0.53815,0.53815,0.53815,0.53815,0.53815,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,1560
1,0.53271,0.53271,0.53271,0.53271,0.53271,0.53271,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,1620
1,0.49913,0.49913,0.49913,0.49913,0.49913,0.49913,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,1680
1,0.40282,0.40282,0.40282,0.40282,0.40282,0.40282,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,1740
1,0.25581,0.25581,0.25581,0.25581,0.25581,0.25581,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,1800
1,0.12274,0.12274,0.12274,0.12274,0.12274,0.12274,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,1860
1,0.044646,0.044646,0.044646,0.044646,0.044646,0.044646,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,1920
1,0.012639,0.012639,0.012639,0.012639,0.012639,0.012639,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,1980
1,0.0028812,0.0028812,0.0028812,0.0028812,0.0028812,0.0028812,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,2040
1,0.00054753,0.00054753,0.00054753,0.00054753,0.00054753,0.00054753,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,2100
1,8.9565e-05,8.9565e-05,8.9565e-05,8.9565e-05,8.9565e-05,8.9565e-05,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,2160
1,1.2974e-05,1.2974e-05,1.2974e-05,1.2974e-05,1.2974e-05,1.2974e-05,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,2220
1,1.705e-06,1.705e-06,1.705e-06,1.705e-06,1.705e-06,1.705e-06,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,2280
1,2.0742e-07,2.0742e-07,2.0742e-07,2.0742e-07,2.0742e-07,2.0742e-07,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,2340
1,2.3751e-08,2.3751e-08,2.3751e-08,2.3751e-08,2.3751e-08,2.3751e-08,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,2.1669e-09,0,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,-7.4036e-29,0,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,3.3451e-06,0,65,65,65,65,65,65,0,1,2400
